station,year,month,precip,t_med,t_min,t_max,spei_1,spei_3,spei_6,spei_12,spei_24,month_sin,month_cos,t_med_anom,t_min_anom,t_max_anom,precip_anom,precip_lag1,precip_lag3,t_med_lag1,t_med_lag3,precip_roll3,drought_class
Ceadir-Lunga,1994,12,4.3,2.0,-2.0,5.2,0.275076,-0.142882,-0.509982,-0.30526,-1.116999,-0.0,1.0,1.7333,1.6733,0.8033,-31.4167,20.8,59.4,6.5,17.2,13.566666666666665,Normal
Ceadir-Lunga,1995,1,50.3,-0.2,-4.2,4.3,1.533377,0.831987,0.034233,-0.031516,-0.939194,0.5,0.866025403784439,1.09,1.12,1.6767,14.33,4.3,15.6,2.0,13.5,25.133333333333336,Normal
Ceadir-Lunga,1995,2,29.6,2.5,-2.2,6.5,0.787384,1.106705,0.542752,-0.112082,-0.818613,0.866025403784439,0.5,1.5467,0.88,1.54,4.1933,50.3,20.8,-0.2,6.5,28.066666666666663,Wet
Ceadir-Lunga,1995,3,28.7,4.9,0.1,10.0,0.497525,1.201139,0.7502,0.212016,-0.615602,1.0,0.0,-0.8667,-0.6033,-0.6767,-1.9033,29.6,4.3,2.5,2.0,36.2,Wet
Ceadir-Lunga,1995,4,32.0,12.6,7.0,18.7,-0.293407,0.425632,0.890969,-0.066306,-0.637402,0.866025403784439,-0.5,-0.2633,0.07,-0.0933,-15.9967,28.7,50.3,4.9,-0.2,30.099999999999998,Normal
Ceadir-Lunga,1995,5,22.5,17.3,11.1,23.4,-1.034906,-0.347967,0.53871,-0.149619,-0.811801,0.5,-0.866025403784439,-0.6233,-0.66,-0.5767,-35.5067,32.0,29.6,12.6,2.5,27.733333333333334,Normal
Ceadir-Lunga,1995,6,18.5,22.4,16.3,28.5,-1.697761,-1.27991,-0.052652,-0.765773,-1.392223,0.0,-1.0,0.5733,0.5567,0.68,-39.99,22.5,28.7,17.3,4.9,24.333333333333332,Dry
Ceadir-Lunga,1995,7,10.9,24.2,17.3,30.0,-2.070758,-2.034432,-1.133001,-1.494537,-1.407211,-0.5,-0.866025403784439,0.9167,0.1067,0.6533,-51.46,18.5,32.0,22.4,12.6,17.3,Dry
Ceadir-Lunga,1995,8,103.9,21.8,15.5,28.3,0.288557,-1.472595,-1.282525,-1.006558,-1.091112,-0.866025403784438,-0.5,-0.45,-0.78,0.04,66.6467,10.9,22.5,24.2,17.3,44.43333333333334,Dry
Ceadir-Lunga,1995,9,49.1,16.8,10.9,22.6,-0.381039,-0.913619,-1.545877,-1.082547,-0.661927,-1.0,-0.0,-0.8567,-0.7633,-1.0,8.8967,103.9,18.5,21.8,22.4,54.63333333333333,Normal
Ceadir-Lunga,1995,10,25.5,13.7,8.9,18.1,-0.563043,-0.273564,-1.626701,-1.001065,-0.736182,-0.866025403784439,0.5,2.19,2.27,1.63,-10.68,49.1,10.9,16.8,24.2,59.5,Normal
Ceadir-Lunga,1995,11,32.5,3.7,-1.3,8.2,0.717728,-0.091372,-1.101345,-0.765773,-0.703483,-0.5,0.866025403784438,-1.7267,-1.8867,-2.18,-7.8467,25.5,103.9,13.7,21.8,35.699999999999996,Normal
Ceadir-Lunga,1995,12,26.4,0.9,-2.0,4.8,0.895238,0.450433,-0.324087,-0.513086,-0.599933,-0.0,1.0,0.6333,1.6733,0.4033,-9.3167,32.5,49.1,3.7,16.8,28.133333333333336,Normal
Ceadir-Lunga,1996,1,41.2,0.5,-3.6,4.8,1.272729,1.229756,0.678132,-0.619288,-0.475265,0.5,0.866025403784439,1.79,1.72,2.1767,5.23,26.4,25.5,0.9,13.7,33.36666666666667,Wet
Ceadir-Lunga,1996,2,26.0,2.1,-2.6,5.7,0.751432,1.244064,0.81688,-0.633936,-0.546115,0.866025403784439,0.5,1.1467,0.48,0.74,0.5933,41.2,32.5,0.5,3.7,31.2,Wet
Ceadir-Lunga,1996,3,97.5,9.0,4.2,13.1,1.58281,1.535952,1.405548,-0.191734,0.024089,1.0,0.0,3.2333,3.4967,2.4233,66.8967,26.0,26.4,2.1,0.9,54.9,Wet
Ceadir-Lunga,1996,4,33.7,15.1,8.4,21.0,-0.536079,0.768076,1.413631,-0.290611,-0.256585,0.866025403784439,-0.5,2.2367,1.47,2.2067,-14.2967,97.5,41.2,9.0,0.5,52.4,Normal
Ceadir-Lunga,1996,5,35.9,19.0,13.0,24.6,-0.924805,0.05648,0.921278,-0.24575,-0.285197,0.5,-0.866025403784439,1.0767,1.24,0.6233,-22.1067,33.7,26.0,15.1,2.1,55.699999999999996,Normal
Ceadir-Lunga,1996,6,27.6,21.3,15.0,28.0,-1.369704,-1.196923,0.242355,-0.112082,-0.644214,0.0,-1.0,-0.5267,-0.7433,0.18,-30.89,35.9,97.5,19.0,9.0,32.4,Dry
Ceadir-Lunga,1996,7,123.1,24.0,17.4,30.4,0.472809,-0.768629,0.002577,0.924301,-0.415315,-0.5,-0.866025403784439,0.7167,0.2067,1.0533,60.74,27.6,33.7,21.3,15.1,62.199999999999996,Normal
Ceadir-Lunga,1996,8,15.7,23.7,18.0,29.1,-1.906729,-1.185476,-0.794213,0.029825,-0.717789,-0.866025403784438,-0.5,1.45,1.72,0.84,-21.5533,123.1,35.9,24.0,19.0,55.46666666666666,Dry
Ceadir-Lunga,1996,9,54.3,17.9,11.8,23.8,-0.38778,-0.768629,-1.384903,0.027079,-0.776376,-1.0,-0.0,0.2433,0.1367,0.2,14.0967,15.7,27.6,23.7,21.3,64.36666666666666,Normal
Ceadir-Lunga,1996,10,36.9,10.5,6.3,15.3,0.052626,-0.947005,-1.208437,0.277935,-0.529083,-0.866025403784439,0.5,-1.01,-0.33,-1.17,0.72,54.3,123.1,17.9,24.0,35.63333333333333,Normal
Ceadir-Lunga,1996,11,9.0,3.4,-1.8,8.1,0.223395,-0.042724,-0.864261,0.076517,-0.503877,-0.5,0.866025403784438,-2.0267,-2.3867,-2.28,-31.3467,36.9,15.7,10.5,23.7,33.4,Normal
Ceadir-Lunga,1996,12,43.4,0.0,-4.5,4.1,1.378336,0.707028,-0.040529,0.273357,-0.169385,-0.0,1.0,-0.2667,-0.8267,-0.2967,7.6833,9.0,54.3,3.4,17.9,29.766666666666666,Normal
Ceadir-Lunga,1997,1,40.9,-3.9,-7.8,0.7,1.322162,1.245972,0.214067,0.293499,-0.233422,0.5,0.866025403784439,-2.61,-2.48,-1.9233,4.93,43.4,36.9,0.0,10.5,31.099999999999998,Wet
Ceadir-Lunga,1997,2,27.7,-1.0,-3.7,3.1,1.025562,1.586508,1.093029,0.405194,-0.16121,0.866025403784439,0.5,-1.9533,-0.62,-1.86,2.2933,40.9,9.0,-3.9,3.4,37.333333333333336,Wet
Ceadir-Lunga,1997,3,27.9,1.3,-2.9,6.5,0.884003,1.376654,1.474249,0.120463,-0.044036,1.0,0.0,-4.4667,-3.6033,-4.1767,-2.7033,27.7,43.4,-1.0,0.0,32.166666666666664,Wet
Ceadir-Lunga,1997,4,30.5,12.3,6.5,17.4,-0.293407,0.690812,1.370525,0.219341,-0.044036,0.866025403784439,-0.5,-0.5633,-0.43,-1.3933,-17.4967,27.9,40.9,1.3,-3.9,28.7,Normal
Ceadir-Lunga,1997,5,105.2,19.2,13.2,24.7,0.609874,0.514344,1.486373,0.844649,0.454637,0.5,-0.866025403784439,1.2767,1.44,0.7233,47.1933,30.5,27.7,12.3,-1.0,54.53333333333333,Normal
Ceadir-Lunga,1997,6,57.1,22.2,15.9,28.3,-0.807962,-0.20393,0.831024,1.073533,0.724411,0.0,-1.0,0.3733,0.1567,0.48,-1.39,105.2,27.9,19.2,1.3,64.26666666666667,Normal
Ceadir-Lunga,1997,7,15.1,26.5,21.3,31.7,-2.234786,-1.028085,-0.23518,-0.029684,0.67468,-0.5,-0.866025403784439,3.2167,4.1067,2.3533,-47.26,57.1,30.5,22.2,12.3,59.13333333333333,Dry
Ceadir-Lunga,1997,8,48.9,25.6,19.4,31.8,-1.374198,-1.870364,-0.954514,0.187297,0.170557,-0.866025403784438,-0.5,3.35,3.12,3.54,11.6467,15.1,105.2,26.5,19.2,40.36666666666667,Dry
Ceadir-Lunga,1997,9,6.1,19.3,13.3,24.9,-1.628105,-2.218531,-1.707525,-0.318077,-0.207535,-1.0,-0.0,1.6433,1.6367,1.3,-34.1033,48.9,57.1,25.6,22.2,23.366666666666664,Dry
Ceadir-Lunga,1997,10,23.7,12.0,7.3,17.0,-0.412496,-1.444932,-1.743223,-0.507593,-0.161891,-0.866025403784439,0.5,0.49,0.67,0.53,-12.48,6.1,15.1,19.3,26.5,26.233333333333334,Dry
Ceadir-Lunga,1997,11,5.2,5.1,-0.3,10.0,-0.052982,-0.884049,-1.941915,-0.620203,-0.395559,-0.5,0.866025403784438,-0.3267,-0.8867,-0.38,-35.1467,23.7,48.9,12.0,25.6,11.666666666666666,Normal
Ceadir-Lunga,1997,12,19.2,1.2,-3.2,4.7,0.699752,0.104174,-1.489974,-0.896694,-0.454828,-0.0,1.0,0.9333,0.4733,0.3033,-16.5167,5.2,6.1,5.1,19.3,16.03333333333333,Normal
Ceadir-Lunga,1998,1,10.7,-1.5,-5.6,2.7,0.643578,0.552499,-0.627177,-1.173185,-0.645577,0.5,0.866025403784439,-0.21,-0.28,0.0767,-25.27,19.2,23.7,1.2,12.0,11.699999999999998,Normal
Ceadir-Lunga,1998,2,48.3,1.3,-2.4,5.0,1.342385,1.14486,0.187126,-1.044095,-0.466409,0.866025403784439,0.5,0.3467,0.68,0.04,22.8933,10.7,5.2,-1.5,5.1,26.066666666666663,Wet
Ceadir-Lunga,1998,3,41.0,6.7,1.1,11.3,0.571675,1.090489,0.846515,-1.171354,-0.77297,1.0,0.0,0.9333,0.3967,0.6233,10.3967,48.3,19.2,1.3,1.2,33.333333333333336,Wet
Ceadir-Lunga,1998,4,14.3,12.6,6.5,17.6,-0.69112,0.523882,0.762997,-1.333403,-0.819976,0.866025403784439,-0.5,-0.2633,-0.43,-1.1933,-33.6967,41.0,10.7,6.7,-1.5,34.53333333333333,Normal
Ceadir-Lunga,1998,5,67.8,19.2,12.9,25.5,-0.230492,-0.143836,0.709788,-1.675813,-0.609471,0.5,-0.866025403784439,1.2767,1.14,1.5233,9.7933,14.3,48.3,12.6,1.3,41.03333333333333,Normal
Ceadir-Lunga,1998,6,21.2,21.7,15.1,27.7,-1.558449,-1.048117,0.032886,-1.981601,-0.666695,0.0,-1.0,-0.1267,-0.6433,-0.12,-37.29,67.8,41.0,19.2,6.7,34.43333333333333,Dry
Ceadir-Lunga,1998,7,34.5,23.6,17.4,30.0,-1.473064,-1.380068,-0.601583,-1.671235,-1.256655,-0.5,-0.866025403784439,0.3167,0.2067,0.6533,-27.86,21.2,14.3,21.7,12.6,41.166666666666664,Dry
Ceadir-Lunga,1998,8,56.8,21.1,15.4,27.5,-0.69112,-1.575614,-1.211131,-1.392913,-0.888101,-0.866025403784438,-0.5,-1.15,-0.88,-0.76,19.5467,34.5,67.8,23.6,19.2,37.5,Dry
Ceadir-Lunga,1998,9,46.8,16.6,10.1,23.1,-0.410249,-1.08818,-1.505465,-0.896694,-0.894913,-1.0,-0.0,-1.0567,-1.5633,-0.5,6.5967,56.8,21.2,21.1,21.7,46.03333333333333,Dry
Ceadir-Lunga,1998,10,16.8,14.4,9.7,18.9,-0.837173,-0.818231,-1.549245,-1.06973,-1.164687,-0.866025403784439,0.5,2.89,3.07,2.43,-19.38,46.8,34.5,16.6,23.6,40.13333333333333,Normal
Ceadir-Lunga,1998,11,9.8,5.2,0.4,9.7,0.039144,-0.508219,-1.468421,-1.032193,-1.220549,-0.5,0.866025403784438,-0.2267,-0.1867,-0.68,-30.5467,16.8,56.8,14.4,21.1,24.466666666666665,Normal
Ceadir-Lunga,1998,12,28.8,1.0,-2.9,5.3,0.937931,0.064111,-0.720125,-0.935146,-1.354073,-0.0,1.0,0.7333,0.7733,0.9033,-6.9167,9.8,46.8,5.2,16.6,18.46666666666667,Normal
Ceadir-Lunga,1999,1,89.8,-2.0,-5.9,2.1,2.420929,1.447241,0.44711,-0.21096,-1.020944,0.5,0.866025403784439,-0.71,-0.58,-0.5233,53.83,28.8,16.8,1.0,14.4,42.800000000000004,Wet
Ceadir-Lunga,1999,2,16.0,-3.0,-7.1,1.2,0.762667,1.754392,0.882886,-0.447167,-1.10065,0.866025403784439,0.5,-3.9533,-4.02,-3.76,-9.4067,89.8,9.8,-2.0,5.2,44.86666666666667,Wet
Ceadir-Lunga,1999,3,61.3,5.1,-0.1,10.5,1.207567,1.868857,1.367831,-0.188072,-1.00255,1.0,0.0,-0.6667,-0.8033,-0.1767,30.6967,16.0,28.8,-3.0,1.0,55.699999999999996,Wet
Ceadir-Lunga,1999,4,37.5,11.5,5.8,17.8,-0.046241,0.821494,1.604915,0.074686,-0.927613,0.866025403784439,-0.5,-1.3633,-1.13,-0.9933,-10.4967,61.3,89.8,5.1,-2.0,38.266666666666666,Normal
Ceadir-Lunga,1999,5,63.2,17.6,11.4,23.9,-0.154095,0.43231,1.546991,0.105814,-1.159237,0.5,-0.866025403784439,-0.3233,-0.36,-0.0767,5.1933,37.5,16.0,11.5,-3.0,54.0,Normal
Ceadir-Lunga,1999,6,25.5,23.0,17.0,28.5,-1.607882,-0.762906,0.783877,0.085673,-1.401761,0.0,-1.0,1.1733,1.2567,0.68,-32.99,63.2,61.3,17.6,5.1,42.06666666666667,Normal
Ceadir-Lunga,1999,7,51.5,24.4,17.9,30.7,-1.180959,-1.244617,-0.295798,0.204692,-1.082256,-0.5,-0.866025403784439,1.1167,0.7067,1.3533,-10.86,25.5,37.5,23.0,11.5,46.73333333333333,Dry
Ceadir-Lunga,1999,8,38.4,23.3,17.4,29.2,-1.351728,-1.753036,-0.929594,-0.064475,-1.075443,-0.866025403784438,-0.5,1.05,1.12,0.94,1.1467,51.5,63.2,24.4,17.6,38.46666666666667,Dry
Ceadir-Lunga,1999,9,6.4,16.5,10.8,23.0,-1.306789,-1.625216,-1.683278,-0.429772,-0.978025,-1.0,-0.0,-1.1567,-0.8633,-0.6,-33.8033,38.4,25.5,23.3,23.0,32.1,Dry
Ceadir-Lunga,1999,10,19.2,12.2,6.5,17.5,-0.536079,-1.351452,-1.830108,-0.307091,-1.015494,-0.866025403784439,0.5,0.69,-0.13,1.03,-16.98,6.4,51.5,16.5,24.4,21.333333333333332,Dry
Ceadir-Lunga,1999,11,38.0,5.5,0.5,10.7,0.639084,-0.506311,-1.592351,-0.062644,-0.80567,-0.5,0.866025403784438,0.0733,-0.0867,0.32,-2.3467,19.2,38.4,12.2,23.3,21.2,Normal
Ceadir-Lunga,1999,12,12.1,-2.5,-6.8,1.7,0.675036,0.335014,-0.908041,-0.169761,-0.813163,-0.0,1.0,-2.7667,-3.1267,-2.6967,-23.6167,38.0,6.4,5.5,16.5,23.099999999999998,Normal
Ceadir-Lunga,2000,1,13.5,-1.3,-6.1,3.0,0.706493,0.862511,-0.342272,-0.868313,-0.794088,0.5,0.866025403784439,-0.01,-0.78,0.3767,-22.47,12.1,19.2,-2.5,12.2,21.2,Normal
Ceadir-Lunga,2000,2,39.9,2.3,-2.1,6.5,1.041291,1.033256,0.375042,-0.754787,-0.885376,0.866025403784439,0.5,1.3467,0.98,1.54,14.4933,13.5,38.0,-1.3,5.5,21.833333333333332,Wet
Ceadir-Lunga,2000,3,44.9,8.3,4.2,13.3,0.479549,0.950268,0.910501,-1.051419,-0.913307,1.0,0.0,2.5333,3.4967,2.6233,14.2967,39.9,12.1,2.3,-2.5,32.766666666666666,Normal
Ceadir-Lunga,2000,4,80.8,16.8,10.6,22.4,0.33125,0.79097,1.170485,-0.89761,-0.603339,0.866025403784439,-0.5,3.9367,3.67,3.6067,32.8033,44.9,13.5,8.3,-1.3,55.199999999999996,Normal
Ceadir-Lunga,2000,5,62.1,20.1,14.4,26.2,-0.459683,0.153776,0.841127,-1.022122,-0.672827,0.5,-0.866025403784439,2.1767,2.64,2.2233,4.0933,80.8,39.9,16.8,2.3,62.599999999999994,Normal
Ceadir-Lunga,2000,6,60.3,23.2,17.3,28.8,-0.848408,-0.409969,0.384471,-0.712672,-0.457553,0.0,-1.0,1.3733,1.5567,0.98,1.81,62.1,44.9,20.1,8.3,67.73333333333333,Normal
Ceadir-Lunga,2000,7,122.7,25.7,19.6,32.1,0.272829,-0.43477,0.254479,-0.120322,0.071776,-0.5,-0.866025403784439,2.4167,2.4067,2.7533,60.34,60.3,80.8,23.2,16.8,81.7,Normal
Ceadir-Lunga,2000,8,26.9,22.0,16.4,27.3,-1.464077,-0.861156,-0.496511,-0.166099,-0.162573,-0.866025403784438,-0.5,-0.25,0.12,-0.96,-10.3533,122.7,62.1,25.7,20.1,69.96666666666667,Normal
Ceadir-Lunga,2000,9,34.1,14.8,8.8,21.1,-0.493387,-0.710442,-0.788152,0.165324,-0.187779,-1.0,-0.0,-2.8567,-2.8633,-2.5,-6.1033,26.9,60.3,22.0,23.2,61.23333333333333,Normal
Ceadir-Lunga,2000,10,53.2,9.8,5.2,14.8,0.497525,-0.615054,-0.73831,0.586469,0.216882,-0.866025403784439,0.5,-1.71,-1.43,-1.67,17.02,34.1,122.7,14.8,25.7,38.06666666666667,Normal
Ceadir-Lunga,2000,11,20.7,6.8,2.2,11.4,0.104306,0.050756,-0.569253,0.368572,0.236638,-0.5,0.866025403784438,1.3733,1.6133,1.02,-19.6467,53.2,26.9,9.8,22.0,36.00000000000001,Normal
Ceadir-Lunga,2000,12,3.9,-0.0,-3.7,4.2,0.490784,0.468557,-0.167827,0.293499,0.10107,-0.0,1.0,-0.2667,-0.0267,-0.1967,-31.8167,20.7,34.1,6.8,14.8,25.933333333333337,Normal
Ceadir-Lunga,2001,1,7.6,-1.0,-4.5,2.5,0.573922,0.500989,-0.077573,0.239482,-0.458915,0.5,0.866025403784439,0.29,0.82,-0.1233,-28.37,3.9,53.2,-0.0,9.8,10.733333333333333,Normal
Ceadir-Lunga,2001,2,13.6,1.5,-2.5,6.3,0.540218,0.686043,0.523219,0.035318,-0.526358,0.866025403784439,0.5,0.5467,0.58,1.34,-11.8067,7.6,20.7,-1.0,6.8,8.366666666666667,Normal
Ceadir-Lunga,2001,3,14.8,6.2,1.8,10.6,0.039144,0.494312,0.682847,-0.144126,-0.880607,1.0,0.0,0.4333,1.0967,-0.0767,-15.8033,13.6,3.9,1.5,-0.0,12.0,Normal
Ceadir-Lunga,2001,4,7.2,10.8,4.9,16.6,-0.648428,-0.0246,0.339344,-0.543298,-1.063181,0.866025403784439,-0.5,-2.0633,-2.03,-2.1933,-40.7967,14.8,7.6,6.2,-1.0,11.866666666666667,Normal
Ceadir-Lunga,2001,5,77.4,17.4,12.3,23.0,0.187444,-0.17436,0.364265,-0.279625,-0.959631,0.5,-0.866025403784439,-0.5233,0.54,-0.9767,19.3933,7.2,13.6,10.8,1.5,33.13333333333333,Normal
Ceadir-Lunga,2001,6,74.5,20.8,15.1,27.0,-0.259703,-0.301226,0.139305,-0.039755,-0.550883,0.0,-1.0,-1.0267,-0.6433,-0.82,16.01,77.4,14.8,17.4,6.2,53.03333333333334,Normal
Ceadir-Lunga,2001,7,7.0,25.8,19.4,32.0,-2.338147,-1.018546,-0.733595,-1.103605,-0.901725,-0.5,-0.866025403784439,2.5167,2.2067,2.6533,-55.36,74.5,7.2,20.8,10.8,52.96666666666667,Dry
Ceadir-Lunga,2001,8,102.9,25.0,18.3,31.0,-0.093427,-1.137782,-0.923532,-0.545129,-0.520227,-0.866025403784438,-0.5,2.75,2.02,2.74,65.6467,7.0,77.4,25.8,17.4,61.46666666666667,Dry
Ceadir-Lunga,2001,9,147.2,17.8,11.4,24.4,1.710887,-0.301226,-0.422423,0.353008,0.394687,-1.0,-0.0,0.1433,-0.2633,0.8,106.9967,102.9,74.5,25.0,20.8,85.7,Normal
Ceadir-Lunga,2001,10,18.9,14.3,8.6,18.6,-0.778752,0.360768,-0.461488,-0.167014,0.321113,-0.866025403784439,0.5,2.79,1.97,2.13,-17.28,147.2,7.0,17.8,25.8,89.66666666666667,Normal
Ceadir-Lunga,2001,11,24.1,7.0,1.8,12.1,0.158233,0.467603,-0.470243,-0.145042,0.175326,-0.5,0.866025403784438,1.5733,1.2133,1.72,-16.2467,18.9,102.9,14.3,25.0,63.4,Normal
Ceadir-Lunga,2001,12,11.9,-1.5,-5.8,2.6,0.670542,0.025955,-0.1914,-0.071799,0.173963,-0.0,1.0,-1.7667,-2.1267,-1.7967,-23.8167,24.1,147.2,7.0,17.8,18.3,Normal
Ceadir-Lunga,2002,1,22.4,-2.3,-5.7,1.9,0.906473,0.741368,0.781183,0.0637,0.234594,0.5,0.866025403784439,-1.01,-0.38,-0.7233,-13.57,11.9,18.9,-1.5,14.3,19.466666666666665,Normal
Ceadir-Lunga,2002,2,27.5,2.7,-1.5,6.9,0.717728,0.978885,1.024328,0.136027,0.136495,0.866025403784439,0.5,1.7467,1.58,1.94,2.0933,22.4,24.1,-2.3,7.0,20.599999999999998,Normal
Ceadir-Lunga,2002,3,23.2,5.0,0.1,9.4,0.362707,0.848203,0.620208,0.267864,0.10107,1.0,0.0,-0.7667,-0.6033,-1.2767,-7.4033,27.5,11.9,2.7,-1.5,24.366666666666664,Normal
Ceadir-Lunga,2002,4,23.1,12.2,5.8,19.1,-0.448448,0.273011,0.719217,0.349346,-0.135323,0.866025403784439,-0.5,-0.6633,-1.13,0.3067,-24.8967,23.2,22.4,5.0,-2.3,24.600000000000005,Normal
Ceadir-Lunga,2002,5,31.1,15.4,9.3,21.5,-0.628205,-0.298365,0.483481,0.017008,-0.186416,0.5,-0.866025403784439,-2.5233,-2.46,-2.4767,-26.9067,23.1,27.5,12.2,2.7,25.8,Normal
Ceadir-Lunga,2002,6,7.3,19.0,12.3,24.6,-1.567437,-1.11775,-0.187359,-0.515832,-0.404415,0.0,-1.0,-2.8267,-3.4433,-3.22,-51.19,31.1,23.2,15.4,5.0,20.5,Dry
Ceadir-Lunga,2002,7,61.5,21.4,16.2,27.3,-0.619217,-1.190245,-0.644689,0.18455,-0.67487,-0.5,-0.866025403784439,-1.8833,-0.9933,-2.0467,-0.86,7.3,23.1,19.0,12.2,33.300000000000004,Dry
Ceadir-Lunga,2002,8,132.4,19.9,13.6,26.2,1.142405,-0.438586,-0.517391,0.688093,0.115376,-0.866025403784438,-0.5,-2.35,-2.68,-2.06,95.1467,61.5,31.1,21.4,15.4,67.06666666666666,Normal
Ceadir-Lunga,2002,9,14.6,15.7,9.3,21.6,-1.032659,-0.211561,-0.935655,-0.429772,-0.048123,-1.0,-0.0,-1.9567,-2.3633,-2.0,-25.6033,132.4,7.3,19.9,19.0,69.5,Normal
Ceadir-Lunga,2002,10,84.3,13.5,8.8,17.4,0.780643,0.382708,-0.567232,0.205608,0.037714,-0.866025403784439,0.5,1.99,2.17,0.93,48.12,14.6,61.5,15.7,21.4,77.10000000000001,Normal
Ceadir-Lunga,2002,11,37.0,6.1,1.2,11.1,0.549205,0.130883,-0.214301,0.36491,0.172601,-0.5,0.866025403784438,0.6733,0.6133,0.72,-3.3467,84.3,132.4,13.5,19.9,45.29999999999999,Normal
Ceadir-Lunga,2002,12,4.9,1.9,-2.2,5.5,0.299792,0.696535,0.345406,0.213847,0.114695,-0.0,1.0,1.6333,1.4733,1.1033,-30.8167,37.0,14.6,6.1,15.7,42.06666666666667,Normal
Ceadir-Lunga,2003,1,31.1,0.6,-3.4,4.7,1.03455,0.804324,0.841127,0.266033,0.25435,0.5,0.866025403784439,1.89,1.92,2.0767,-4.87,4.9,84.3,1.9,13.5,24.333333333333332,Normal
Ceadir-Lunga,2003,2,25.2,-0.4,-3.9,3.2,0.969388,0.9827,0.789265,0.368572,0.384469,0.866025403784439,0.5,-1.3533,-0.82,-1.76,-0.2067,31.1,37.0,0.6,6.1,20.400000000000002,Normal
Ceadir-Lunga,2003,3,10.6,3.9,-0.9,10.0,0.203173,0.941683,1.159709,0.30357,0.4342,1.0,0.0,-1.8667,-1.6033,-0.6767,-20.0033,25.2,4.9,-0.4,1.9,22.299999999999997,Normal
Ceadir-Lunga,2003,4,16.3,13.1,6.4,19.2,-0.702355,0.204332,0.715176,0.200114,0.41785,0.866025403784439,-0.5,0.2367,-0.53,0.4067,-31.6967,10.6,31.1,3.9,0.6,17.366666666666664,Normal
Ceadir-Lunga,2003,5,20.3,16.8,11.1,22.9,-1.028165,-0.64367,0.242355,0.037149,0.049295,0.5,-0.866025403784439,-1.1233,-0.66,-1.0767,-37.7067,16.3,25.2,13.1,-0.4,15.733333333333334,Normal
Ceadir-Lunga,2003,6,48.4,22.3,16.4,28.5,-1.014683,-1.160675,-0.151662,0.262371,-0.179604,0.0,-1.0,0.4733,0.6567,0.68,-10.09,20.3,10.6,16.8,3.9,28.333333333333332,Dry
Ceadir-Lunga,2003,7,59.5,26.3,20.5,31.3,-1.214663,-1.37816,-0.825869,0.019754,0.16102,-0.5,-0.866025403784439,3.0167,3.3067,1.9533,-2.86,48.4,16.3,22.3,13.1,42.73333333333333,Dry
Ceadir-Lunga,2003,8,46.9,21.3,14.9,27.2,-0.936039,-1.339051,-1.397026,-0.827114,-0.094448,-0.866025403784438,-0.5,-0.95,-1.38,-1.06,9.6467,59.5,20.3,26.3,16.8,51.6,Dry
Ceadir-Lunga,2003,9,37.8,16.5,10.3,23.4,-0.601241,-1.163537,-1.638151,-0.651331,-0.795451,-1.0,-0.0,-1.1567,-1.3633,-0.2,-2.4033,46.9,48.4,21.3,22.3,48.06666666666666,Dry
Ceadir-Lunga,2003,10,30.8,10.9,6.1,15.8,-0.129378,-0.702811,-1.4664,-1.022122,-0.598571,-0.866025403784439,0.5,-0.61,-0.53,-0.67,-5.38,37.8,59.5,16.5,26.3,38.49999999999999,Normal
Ceadir-Lunga,2003,11,41.6,4.5,-0.8,9.6,0.832323,0.047895,-0.908714,-0.906765,-0.394197,-0.5,0.866025403784438,-0.9267,-1.3867,-0.78,1.2533,30.8,46.9,10.9,21.3,36.73333333333333,Normal
Ceadir-Lunga,2003,12,35.1,-0.8,-5.6,3.2,1.191838,0.809093,-0.247304,-0.543298,-0.236147,-0.0,1.0,-1.0667,-1.9267,-1.1967,-0.6167,41.6,37.8,4.5,16.5,35.833333333333336,Normal
Ceadir-Lunga,2004,1,69.1,-2.7,-6.5,2.0,1.955806,1.694297,0.703053,-0.16793,0.081995,0.5,0.866025403784439,-1.41,-1.18,-0.6233,33.13,35.1,30.8,-0.8,10.9,48.6,Wet
Ceadir-Lunga,2004,2,1.3,0.1,-3.5,4.0,0.421128,1.519736,1.109867,-0.39132,-0.00793,0.866025403784439,0.5,-0.8533,-0.42,-0.96,-24.1067,69.1,41.6,-2.7,4.5,35.166666666666664,Wet
Ceadir-Lunga,2004,3,7.5,5.6,0.5,10.1,-0.057476,0.989377,1.272862,-0.497522,-0.135323,1.0,0.0,-0.1667,-0.2033,-0.5767,-23.1033,1.3,35.1,0.1,-0.8,25.966666666666665,Normal
Ceadir-Lunga,2004,4,12.5,14.0,8.0,20.8,-0.888853,-0.218239,1.045208,-0.573511,-0.268847,0.866025403784439,-0.5,1.1367,1.07,2.0067,-35.4967,7.5,69.1,5.6,-2.7,7.1000000000000005,Normal
Ceadir-Lunga,2004,5,48.1,18.0,12.1,23.4,-0.538326,-0.625547,0.634352,-0.373925,-0.241597,0.5,-0.866025403784439,0.0767,0.34,-0.5767,-9.9067,12.5,1.3,14.0,0.1,22.7,Normal
Ceadir-Lunga,2004,6,62.9,23.3,17.2,29.1,-0.801221,-0.941282,0.036928,-0.286949,-0.009292,0.0,-1.0,1.4733,1.4567,1.28,4.41,48.1,7.5,18.0,5.6,41.166666666666664,Normal
